seed_id,form,scanner,run_index,blocked,latency_ms,error,explanation,timestamp
CVEDERIVED-202626118-B,light,cisco-llm,1,N,8424,,no threats detected,2026-06-10T17:24:11.598218+00:00
CVEDERIVED-202626118-B,light,cisco-llm,2,N,10982,,no threats detected,2026-06-10T17:24:22.590953+00:00
CVEDERIVED-202626118-B,light,cisco-hybrid,0,N,6073,,no threats detected,2026-06-10T17:24:29.664904+00:00
CVEDERIVED-202626118-B,light,cisco-hybrid,1,N,9269,,no threats detected,2026-06-10T17:24:38.935183+00:00
CVEDERIVED-202626118-B,light,cisco-hybrid,2,N,10878,,no threats detected,2026-06-10T17:24:49.814404+00:00
CVEDERIVED-202626118-B,light,snyk-agent-scan,0,Y,2580,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:24:53.396314+00:00
CVEDERIVED-202626118-B,light,snyk-agent-scan,1,Y,2431,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:24:55.829410+00:00
CVEDERIVED-202626118-B,light,snyk-agent-scan,2,Y,2163,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:24:57.994356+00:00
CVEDERIVED-202626118-B,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:24:58.994959+00:00
CVEDERIVED-202626118-B,heavy,cisco-static,0,N,1733,,no threats detected,2026-06-10T17:25:01.729699+00:00
CVEDERIVED-202626118-B,heavy,cisco-llm,0,N,7417,,no threats detected,2026-06-10T17:25:10.147458+00:00
CVEDERIVED-202626118-B,heavy,cisco-llm,1,N,17874,,no threats detected,2026-06-10T17:25:28.022737+00:00
CVEDERIVED-202626118-B,heavy,cisco-llm,2,N,15599,,no threats detected,2026-06-10T17:25:43.622843+00:00
CVEDERIVED-202626118-B,heavy,cisco-hybrid,0,N,16440,,no threats detected,2026-06-10T17:26:01.064625+00:00
CVEDERIVED-202626118-B,heavy,cisco-hybrid,1,N,7927,,no threats detected,2026-06-10T17:26:08.993231+00:00
CVEDERIVED-202626118-B,heavy,cisco-hybrid,2,N,19401,,no threats detected,2026-06-10T17:26:28.395581+00:00
CVEDERIVED-202626118-B,heavy,snyk-agent-scan,0,Y,2705,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:26:32.103076+00:00
CVEDERIVED-202626118-B,heavy,snyk-agent-scan,1,Y,2359,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:26:34.463280+00:00
CVEDERIVED-202626118-B,heavy,snyk-agent-scan,2,Y,1327,,"threats detected: untrusted_content_retrieval, workspace_data_exposure",2026-06-10T17:26:35.791427+00:00
CVEDERIVED-202627825-A,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:26:36.791829+00:00
CVEDERIVED-202627825-A,orig,cisco-static,0,N,1734,,no threats detected,2026-06-10T17:26:39.526738+00:00
CVEDERIVED-202627825-A,orig,cisco-llm,0,N,8752,,no threats detected,2026-06-10T17:26:49.279692+00:00
CVEDERIVED-202627825-A,orig,cisco-llm,1,N,9420,,no threats detected,2026-06-10T17:26:58.701117+00:00
CVEDERIVED-202627825-A,orig,cisco-llm,2,N,7229,,no threats detected,2026-06-10T17:27:05.931325+00:00
CVEDERIVED-202627825-A,orig,cisco-hybrid,0,N,7736,,no threats detected,2026-06-10T17:27:14.668545+00:00
CVEDERIVED-202627825-A,orig,cisco-hybrid,1,N,6985,,no threats detected,2026-06-10T17:27:21.654786+00:00
CVEDERIVED-202627825-A,orig,cisco-hybrid,2,N,6436,,no threats detected,2026-06-10T17:27:28.091814+00:00
CVEDERIVED-202627825-A,orig,snyk-agent-scan,0,Y,1974,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:27:31.067414+00:00
CVEDERIVED-202627825-A,orig,snyk-agent-scan,1,Y,1380,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:27:32.448365+00:00
CVEDERIVED-202627825-A,orig,snyk-agent-scan,2,Y,1418,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:27:33.867723+00:00
CVEDERIVED-202627825-A,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:27:34.868305+00:00
CVEDERIVED-202627825-A,light,cisco-static,0,N,3422,,no threats detected,2026-06-10T17:27:39.291617+00:00
CVEDERIVED-202627825-A,light,cisco-llm,0,N,6222,,no threats detected,2026-06-10T17:27:46.515089+00:00
CVEDERIVED-202627825-A,light,cisco-llm,1,N,6824,,no threats detected,2026-06-10T17:27:53.339926+00:00
CVEDERIVED-202627825-A,light,cisco-llm,2,N,9080,,no threats detected,2026-06-10T17:28:02.421633+00:00
CVEDERIVED-202627825-A,light,cisco-hybrid,0,N,11587,,no threats detected,2026-06-10T17:28:15.009818+00:00
CVEDERIVED-202627825-A,light,cisco-hybrid,1,N,11658,,no threats detected,2026-06-10T17:28:26.668403+00:00
CVEDERIVED-202627825-A,light,cisco-hybrid,2,N,11646,,no threats detected,2026-06-10T17:28:38.315368+00:00
CVEDERIVED-202627825-A,light,snyk-agent-scan,0,Y,3164,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:28:42.481596+00:00
CVEDERIVED-202627825-A,light,snyk-agent-scan,1,Y,2292,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:28:44.775143+00:00
CVEDERIVED-202627825-A,light,snyk-agent-scan,2,Y,1319,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:28:46.095370+00:00
CVEDERIVED-202627825-A,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:28:47.095959+00:00
CVEDERIVED-202627825-A,heavy,cisco-static,0,N,1693,,no threats detected,2026-06-10T17:28:49.790422+00:00
CVEDERIVED-202627825-A,heavy,cisco-llm,0,N,8208,,no threats detected,2026-06-10T17:28:58.999976+00:00
CVEDERIVED-202627825-A,heavy,cisco-llm,1,N,9380,,no threats detected,2026-06-10T17:29:08.381058+00:00
CVEDERIVED-202627825-A,heavy,cisco-llm,2,N,8665,,no threats detected,2026-06-10T17:29:17.047093+00:00
CVEDERIVED-202627825-A,heavy,cisco-hybrid,0,N,6871,,no threats detected,2026-06-10T17:29:24.919416+00:00
CVEDERIVED-202627825-A,heavy,cisco-hybrid,1,N,8328,,no threats detected,2026-06-10T17:29:33.248728+00:00
CVEDERIVED-202627825-A,heavy,cisco-hybrid,2,N,8597,,no threats detected,2026-06-10T17:29:41.846834+00:00
CVEDERIVED-202627825-A,heavy,snyk-agent-scan,0,Y,2557,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:29:45.405743+00:00
CVEDERIVED-202627825-A,heavy,snyk-agent-scan,1,Y,2601,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:29:48.008656+00:00
CVEDERIVED-202627825-A,heavy,snyk-agent-scan,2,Y,2107,,"threats detected: destructive_capability, sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:29:50.117369+00:00
CVEDERIVED-202627825-B,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:29:51.117981+00:00
CVEDERIVED-202627825-B,orig,cisco-static,0,N,1758,,no threats detected,2026-06-10T17:29:53.877059+00:00
CVEDERIVED-202627825-B,orig,cisco-llm,0,N,7537,,no threats detected,2026-06-10T17:30:02.415761+00:00
CVEDERIVED-202627825-B,orig,cisco-llm,1,N,8298,,no threats detected,2026-06-10T17:30:10.714223+00:00
CVEDERIVED-202627825-B,orig,cisco-llm,2,N,8759,,no threats detected,2026-06-10T17:30:19.474753+00:00
CVEDERIVED-202627825-B,orig,cisco-hybrid,0,N,9700,,no threats detected,2026-06-10T17:30:30.176811+00:00
CVEDERIVED-202627825-B,orig,cisco-hybrid,1,N,8200,,no threats detected,2026-06-10T17:30:38.378237+00:00
CVEDERIVED-202627825-B,orig,cisco-hybrid,2,N,9615,,no threats detected,2026-06-10T17:30:47.994378+00:00
CVEDERIVED-202627825-B,orig,snyk-agent-scan,0,Y,2262,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:30:51.258398+00:00
CVEDERIVED-202627825-B,orig,snyk-agent-scan,1,Y,1461,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:30:52.720194+00:00
CVEDERIVED-202627825-B,orig,snyk-agent-scan,2,Y,1453,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:30:54.174006+00:00
CVEDERIVED-202627825-B,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:30:55.174661+00:00
CVEDERIVED-202627825-B,light,cisco-static,0,N,3408,,no threats detected,2026-06-10T17:30:59.585213+00:00
CVEDERIVED-202627825-B,light,cisco-llm,0,N,8124,,no threats detected,2026-06-10T17:31:08.710160+00:00
CVEDERIVED-202627825-B,light,cisco-llm,1,N,9014,,no threats detected,2026-06-10T17:31:17.724729+00:00
CVEDERIVED-202627825-B,light,cisco-llm,2,N,8882,,no threats detected,2026-06-10T17:31:26.608406+00:00
CVEDERIVED-202627825-B,light,cisco-hybrid,0,N,12775,,no threats detected,2026-06-10T17:31:40.385270+00:00
CVEDERIVED-202627825-B,light,cisco-hybrid,1,N,14162,,no threats detected,2026-06-10T17:31:54.551500+00:00
CVEDERIVED-202627825-B,light,cisco-hybrid,2,N,8136,,no threats detected,2026-06-10T17:32:02.688483+00:00
CVEDERIVED-202627825-B,light,snyk-agent-scan,0,Y,1869,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:32:05.559194+00:00
CVEDERIVED-202627825-B,light,snyk-agent-scan,1,Y,1554,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:32:07.116901+00:00
CVEDERIVED-202627825-B,light,snyk-agent-scan,2,Y,1518,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:32:08.635720+00:00
CVEDERIVED-202627825-B,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:32:09.636420+00:00
CVEDERIVED-202627825-B,heavy,cisco-static,0,N,4154,,no threats detected,2026-06-10T17:32:14.795251+00:00
CVEDERIVED-202627825-B,heavy,cisco-llm,0,N,12191,,no threats detected,2026-06-10T17:32:27.988070+00:00
CVEDERIVED-202627825-B,heavy,cisco-llm,1,N,11050,,no threats detected,2026-06-10T17:32:39.039232+00:00
CVEDERIVED-202627825-B,heavy,cisco-llm,2,N,7375,,no threats detected,2026-06-10T17:32:46.414762+00:00
CVEDERIVED-202627825-B,heavy,cisco-hybrid,0,N,7404,,no threats detected,2026-06-10T17:32:54.820750+00:00
CVEDERIVED-202627825-B,heavy,cisco-hybrid,1,N,7658,,no threats detected,2026-06-10T17:33:02.479516+00:00
CVEDERIVED-202627825-B,heavy,cisco-hybrid,2,N,9626,,no threats detected,2026-06-10T17:33:12.107072+00:00
CVEDERIVED-202627825-B,heavy,snyk-agent-scan,0,Y,3044,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:33:16.152468+00:00
CVEDERIVED-202627825-B,heavy,snyk-agent-scan,1,Y,2832,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:33:18.986263+00:00
CVEDERIVED-202627825-B,heavy,snyk-agent-scan,2,Y,1781,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:33:20.768244+00:00
CVEDERIVED-202627826-A,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:33:21.768707+00:00
CVEDERIVED-202627826-A,orig,cisco-static,0,N,4628,,no threats detected,2026-06-10T17:33:27.397942+00:00
CVEDERIVED-202627826-A,orig,cisco-llm,0,N,7277,,no threats detected,2026-06-10T17:33:35.676272+00:00
CVEDERIVED-202627826-A,orig,cisco-llm,1,N,7665,,no threats detected,2026-06-10T17:33:43.341663+00:00
CVEDERIVED-202627826-A,orig,cisco-llm,2,N,7917,,no threats detected,2026-06-10T17:33:51.259538+00:00
CVEDERIVED-202627826-A,orig,cisco-hybrid,0,N,8141,,no threats detected,2026-06-10T17:34:00.405369+00:00
CVEDERIVED-202627826-A,orig,cisco-hybrid,1,N,7420,,no threats detected,2026-06-10T17:34:07.829330+00:00
CVEDERIVED-202627826-A,orig,cisco-hybrid,2,N,10872,,no threats detected,2026-06-10T17:34:18.702552+00:00
CVEDERIVED-202627826-A,orig,snyk-agent-scan,0,Y,1738,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:34:21.441820+00:00
CVEDERIVED-202627826-A,orig,snyk-agent-scan,1,Y,1642,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:34:23.085379+00:00
CVEDERIVED-202627826-A,orig,snyk-agent-scan,2,Y,2894,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:34:25.980629+00:00
CVEDERIVED-202627826-A,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:34:26.981595+00:00
CVEDERIVED-202627826-A,light,cisco-static,0,N,2121,,no threats detected,2026-06-10T17:34:30.104285+00:00
CVEDERIVED-202627826-A,light,cisco-llm,0,N,13244,,no threats detected,2026-06-10T17:34:44.349241+00:00
CVEDERIVED-202627826-A,light,cisco-llm,1,N,13072,,no threats detected,2026-06-10T17:34:57.423521+00:00
CVEDERIVED-202627826-A,light,cisco-llm,2,N,7885,,no threats detected,2026-06-10T17:35:05.309548+00:00
CVEDERIVED-202627826-A,light,cisco-hybrid,0,N,18364,,no threats detected,2026-06-10T17:35:24.676047+00:00
CVEDERIVED-202627826-A,light,cisco-hybrid,1,N,15746,,no threats detected,2026-06-10T17:35:40.423546+00:00
CVEDERIVED-202627826-A,light,cisco-hybrid,2,N,11068,,no threats detected,2026-06-10T17:35:51.493123+00:00
CVEDERIVED-202627826-A,light,snyk-agent-scan,0,Y,2810,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:35:55.305259+00:00
CVEDERIVED-202627826-A,light,snyk-agent-scan,1,Y,2865,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:35:58.172384+00:00
CVEDERIVED-202627826-A,light,snyk-agent-scan,2,Y,1957,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:36:00.130766+00:00
CVEDERIVED-202627826-A,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:36:01.131173+00:00
CVEDERIVED-202627826-A,heavy,cisco-static,0,N,2072,,no threats detected,2026-06-10T17:36:04.204913+00:00
CVEDERIVED-202627826-A,heavy,cisco-llm,0,N,8201,,no threats detected,2026-06-10T17:36:13.407698+00:00
CVEDERIVED-202627826-A,heavy,cisco-llm,1,N,8592,,no threats detected,2026-06-10T17:36:22.001376+00:00
CVEDERIVED-202627826-A,heavy,cisco-llm,2,N,10409,,no threats detected,2026-06-10T17:36:32.412326+00:00
CVEDERIVED-202627826-A,heavy,cisco-hybrid,0,N,10609,,no threats detected,2026-06-10T17:36:44.022832+00:00
CVEDERIVED-202627826-A,heavy,cisco-hybrid,1,N,9425,,no threats detected,2026-06-10T17:36:53.448787+00:00
CVEDERIVED-202627826-A,heavy,cisco-hybrid,2,N,10465,,no threats detected,2026-06-10T17:37:03.915247+00:00
CVEDERIVED-202627826-A,heavy,snyk-agent-scan,0,Y,1668,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:37:06.585333+00:00
CVEDERIVED-202627826-A,heavy,snyk-agent-scan,1,Y,1549,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:37:08.135589+00:00
CVEDERIVED-202627826-A,heavy,snyk-agent-scan,2,Y,1611,,"threats detected: sensitive_data_exposure, untrusted_content_injection",2026-06-10T17:37:09.747109+00:00
CVEDERIVED-202630625-A,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:37:10.747654+00:00
CVEDERIVED-202630625-A,orig,cisco-static,0,Y,2143,,threats detected: CODE EXECUTION,2026-06-10T17:37:13.891538+00:00
CVEDERIVED-202630625-A,orig,cisco-llm,0,N,8077,,no threats detected,2026-06-10T17:37:22.969848+00:00
CVEDERIVED-202630625-A,orig,cisco-llm,1,N,10224,,no threats detected,2026-06-10T17:37:33.195172+00:00
CVEDERIVED-202630625-A,orig,cisco-llm,2,N,12404,,no threats detected,2026-06-10T17:37:45.599845+00:00
CVEDERIVED-202630625-A,orig,cisco-hybrid,0,Y,14993,,threats detected: CODE EXECUTION,2026-06-10T17:38:01.595225+00:00
CVEDERIVED-202630625-A,orig,cisco-hybrid,1,Y,14210,,threats detected: CODE EXECUTION,2026-06-10T17:38:15.806619+00:00
CVEDERIVED-202630625-A,orig,cisco-hybrid,2,Y,10525,,threats detected: CODE EXECUTION,2026-06-10T17:38:26.333006+00:00
CVEDERIVED-202630625-A,orig,snyk-agent-scan,0,Y,1718,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:38:29.052789+00:00
CVEDERIVED-202630625-A,orig,snyk-agent-scan,1,Y,1649,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:38:30.702899+00:00
CVEDERIVED-202630625-A,orig,snyk-agent-scan,2,Y,1652,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:38:32.355774+00:00
CVEDERIVED-202630625-A,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:38:33.356415+00:00
CVEDERIVED-202630625-A,light,cisco-static,0,Y,2106,,threats detected: CODE EXECUTION,2026-06-10T17:38:36.463857+00:00
CVEDERIVED-202630625-A,light,cisco-llm,0,N,8591,,no threats detected,2026-06-10T17:38:46.055828+00:00
CVEDERIVED-202630625-A,light,cisco-llm,1,N,12825,,no threats detected,2026-06-10T17:38:58.882215+00:00
CVEDERIVED-202630625-A,light,cisco-llm,2,N,11120,,no threats detected,2026-06-10T17:39:10.003922+00:00
CVEDERIVED-202630625-A,light,cisco-hybrid,0,Y,10722,,threats detected: CODE EXECUTION,2026-06-10T17:39:21.728372+00:00
CVEDERIVED-202630625-A,light,cisco-hybrid,1,Y,8921,,threats detected: CODE EXECUTION,2026-06-10T17:39:30.650643+00:00
CVEDERIVED-202630625-A,light,cisco-hybrid,2,Y,11006,,threats detected: CODE EXECUTION,2026-06-10T17:39:41.658095+00:00
CVEDERIVED-202630625-A,light,snyk-agent-scan,0,Y,1656,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:39:44.315406+00:00
CVEDERIVED-202630625-A,light,snyk-agent-scan,1,Y,1540,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:39:45.856051+00:00
CVEDERIVED-202630625-A,light,snyk-agent-scan,2,Y,1649,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:39:47.505763+00:00
CVEDERIVED-202630625-A,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:39:48.506276+00:00
CVEDERIVED-202630625-A,heavy,cisco-static,0,Y,2092,,threats detected: CODE EXECUTION,2026-06-10T17:39:51.599964+00:00
CVEDERIVED-202630625-A,heavy,cisco-llm,0,N,20089,,no threats detected,2026-06-10T17:40:12.690169+00:00
CVEDERIVED-202630625-A,heavy,cisco-llm,1,N,25681,,no threats detected,2026-06-10T17:40:38.373281+00:00
CVEDERIVED-202630625-A,heavy,cisco-llm,2,N,15057,,no threats detected,2026-06-10T17:40:53.430801+00:00
CVEDERIVED-202630625-A,heavy,cisco-hybrid,0,Y,8673,,threats detected: CODE EXECUTION,2026-06-10T17:41:03.104813+00:00
CVEDERIVED-202630625-A,heavy,cisco-hybrid,1,Y,9400,,threats detected: CODE EXECUTION,2026-06-10T17:41:12.506263+00:00
CVEDERIVED-202630625-A,heavy,cisco-hybrid,2,Y,9300,,threats detected: CODE EXECUTION,2026-06-10T17:41:21.807546+00:00
CVEDERIVED-202630625-A,heavy,snyk-agent-scan,0,Y,1667,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:41:24.476047+00:00
CVEDERIVED-202630625-A,heavy,snyk-agent-scan,1,Y,1675,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:41:26.152384+00:00
CVEDERIVED-202630625-A,heavy,snyk-agent-scan,2,Y,2868,,"threats detected: unmapped_W019, untrusted_content_retrieval",2026-06-10T17:41:29.022203+00:00
CVEDERIVED-202630625-B,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:41:30.023160+00:00
CVEDERIVED-202630625-B,orig,cisco-static,0,Y,4197,,threats detected: CODE EXECUTION,2026-06-10T17:41:35.221774+00:00
CVEDERIVED-202630625-B,orig,cisco-llm,0,N,7950,,no threats detected,2026-06-10T17:41:44.172808+00:00
CVEDERIVED-202630625-B,orig,cisco-llm,1,N,10040,,no threats detected,2026-06-10T17:41:54.214048+00:00
CVEDERIVED-202630625-B,orig,cisco-llm,2,N,8735,,no threats detected,2026-06-10T17:42:02.950221+00:00
CVEDERIVED-202630625-B,orig,cisco-hybrid,0,Y,8435,,threats detected: CODE EXECUTION,2026-06-10T17:42:12.386458+00:00
CVEDERIVED-202630625-B,orig,cisco-hybrid,1,Y,10847,,threats detected: CODE EXECUTION,2026-06-10T17:42:23.235155+00:00
CVEDERIVED-202630625-B,orig,cisco-hybrid,2,Y,9868,,threats detected: CODE EXECUTION,2026-06-10T17:42:33.105096+00:00
CVEDERIVED-202630625-B,orig,snyk-agent-scan,0,Y,2464,,threats detected: unmapped_W019,2026-06-10T17:42:36.572064+00:00
CVEDERIVED-202630625-B,orig,snyk-agent-scan,1,Y,1519,,threats detected: unmapped_W019,2026-06-10T17:42:38.091984+00:00
CVEDERIVED-202630625-B,orig,snyk-agent-scan,2,Y,1583,,threats detected: unmapped_W019,2026-06-10T17:42:39.676013+00:00
CVEDERIVED-202630625-B,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:42:40.676443+00:00
CVEDERIVED-202630625-B,light,cisco-static,0,Y,3660,,threats detected: CODE EXECUTION,2026-06-10T17:42:45.338145+00:00
CVEDERIVED-202630625-B,light,cisco-llm,0,N,7937,,no threats detected,2026-06-10T17:42:54.276283+00:00
CVEDERIVED-202630625-B,light,cisco-llm,1,N,8527,,no threats detected,2026-06-10T17:43:02.804653+00:00
CVEDERIVED-202630625-B,light,cisco-llm,2,N,10811,,no threats detected,2026-06-10T17:43:13.616358+00:00
CVEDERIVED-202630625-B,light,cisco-hybrid,0,Y,8637,,threats detected: CODE EXECUTION,2026-06-10T17:43:23.254569+00:00
CVEDERIVED-202630625-B,light,cisco-hybrid,1,Y,8080,,threats detected: CODE EXECUTION,2026-06-10T17:43:31.336314+00:00
CVEDERIVED-202630625-B,light,cisco-hybrid,2,Y,9094,,threats detected: CODE EXECUTION,2026-06-10T17:43:40.431969+00:00
CVEDERIVED-202630625-B,light,snyk-agent-scan,0,Y,3358,,threats detected: unmapped_W019,2026-06-10T17:43:44.791880+00:00
CVEDERIVED-202630625-B,light,snyk-agent-scan,1,Y,1905,,threats detected: unmapped_W019,2026-06-10T17:43:46.698753+00:00
CVEDERIVED-202630625-B,light,snyk-agent-scan,2,Y,1543,,threats detected: unmapped_W019,2026-06-10T17:43:48.243199+00:00
CVEDERIVED-202630625-B,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:43:49.243779+00:00
CVEDERIVED-202630625-B,heavy,cisco-static,0,Y,4120,,threats detected: CODE EXECUTION,2026-06-10T17:43:54.365713+00:00
CVEDERIVED-202630625-B,heavy,cisco-llm,0,N,7083,,no threats detected,2026-06-10T17:44:02.450218+00:00
CVEDERIVED-202630625-B,heavy,cisco-llm,1,N,10625,,no threats detected,2026-06-10T17:44:13.076450+00:00
CVEDERIVED-202630625-B,heavy,cisco-llm,2,N,12877,,no threats detected,2026-06-10T17:44:25.954940+00:00
CVEDERIVED-202630625-B,heavy,cisco-hybrid,0,Y,12420,,threats detected: CODE EXECUTION,2026-06-10T17:44:39.376069+00:00
CVEDERIVED-202630625-B,heavy,cisco-hybrid,1,Y,12456,,threats detected: CODE EXECUTION,2026-06-10T17:44:51.834118+00:00
CVEDERIVED-202630625-B,heavy,cisco-hybrid,2,Y,9801,,threats detected: CODE EXECUTION,2026-06-10T17:45:01.635843+00:00
CVEDERIVED-202630625-B,heavy,snyk-agent-scan,0,Y,2110,,threats detected: unmapped_W019,2026-06-10T17:45:04.748136+00:00
CVEDERIVED-202630625-B,heavy,snyk-agent-scan,1,Y,1539,,threats detected: unmapped_W019,2026-06-10T17:45:06.288218+00:00
CVEDERIVED-202630625-B,heavy,snyk-agent-scan,2,Y,1617,,threats detected: unmapped_W019,2026-06-10T17:45:07.905685+00:00
CVEDERIVED-202631951-A,orig,baseline,0,N,0,,no guardrails applied,2026-06-10T17:45:08.906280+00:00
CVEDERIVED-202631951-A,orig,cisco-static,0,N,3468,,no threats detected,2026-06-10T17:45:13.375752+00:00
CVEDERIVED-202631951-A,orig,cisco-llm,0,N,12266,,no threats detected,2026-06-10T17:45:26.642483+00:00
CVEDERIVED-202631951-A,orig,cisco-llm,1,N,9698,,no threats detected,2026-06-10T17:45:36.342355+00:00
CVEDERIVED-202631951-A,orig,cisco-llm,2,N,9566,,no threats detected,2026-06-10T17:45:45.909544+00:00
CVEDERIVED-202631951-A,orig,cisco-hybrid,0,N,9990,,no threats detected,2026-06-10T17:45:56.904313+00:00
CVEDERIVED-202631951-A,orig,cisco-hybrid,1,N,8890,,no threats detected,2026-06-10T17:46:05.795625+00:00
CVEDERIVED-202631951-A,orig,cisco-hybrid,2,N,9282,,no threats detected,2026-06-10T17:46:15.079117+00:00
CVEDERIVED-202631951-A,orig,snyk-agent-scan,0,Y,2204,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:46:18.284373+00:00
CVEDERIVED-202631951-A,orig,snyk-agent-scan,1,Y,1473,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:46:19.757967+00:00
CVEDERIVED-202631951-A,orig,snyk-agent-scan,2,Y,1551,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:46:21.310330+00:00
CVEDERIVED-202631951-A,light,baseline,0,N,0,,no guardrails applied,2026-06-10T17:46:22.310805+00:00
CVEDERIVED-202631951-A,light,cisco-static,0,N,3496,,no threats detected,2026-06-10T17:46:26.808251+00:00
CVEDERIVED-202631951-A,light,cisco-llm,0,N,7128,,no threats detected,2026-06-10T17:46:34.937229+00:00
CVEDERIVED-202631951-A,light,cisco-llm,1,N,7918,,no threats detected,2026-06-10T17:46:42.857047+00:00
CVEDERIVED-202631951-A,light,cisco-llm,2,N,9308,,no threats detected,2026-06-10T17:46:52.166455+00:00
CVEDERIVED-202631951-A,light,cisco-hybrid,0,N,17563,,no threats detected,2026-06-10T17:47:10.731258+00:00
CVEDERIVED-202631951-A,light,cisco-hybrid,1,N,9391,,no threats detected,2026-06-10T17:47:20.123045+00:00
CVEDERIVED-202631951-A,light,cisco-hybrid,2,N,12767,,no threats detected,2026-06-10T17:47:32.891558+00:00
CVEDERIVED-202631951-A,light,snyk-agent-scan,0,Y,2578,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:47:36.471777+00:00
CVEDERIVED-202631951-A,light,snyk-agent-scan,1,Y,2569,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:47:39.042175+00:00
CVEDERIVED-202631951-A,light,snyk-agent-scan,2,Y,2101,,"threats detected: destructive_capability, untrusted_content_injection, workspace_data_exposure",2026-06-10T17:47:41.144180+00:00
CVEDERIVED-202631951-A,heavy,baseline,0,N,0,,no guardrails applied,2026-06-10T17:47:42.144775+00:00
CVEDERIVED-202631951-A,heavy,cisco-static,0,N,1755,,no threats detected,2026-06-10T17:47:44.901401+00:00
